poleId,height,heightNumeric,diameter,poleType,status,latitude,longitude,ponNumber,zoneNumber,dropCount
LAW.P.B119,7m,7.0,120-140mm,distribution,Permission not granted,-26.37010502,27.806250500606517,60,6,0
LAW.P.B120,7m,7.0,120-140mm,distribution,Permission not granted,-26.37012476,27.806118348215957,60,6,0
LAW.P.B121,7m,7.0,140-160mm,feeder,Permission not granted,-26.37014707,27.80596474251524,60,6,0
LAW.P.B122,7m,7.0,140-160mm,feeder,Permission not granted,-26.36974012,27.80669433253989,60,6,0
LAW.P.B123,7m,7.0,120-140mm,distribution,Permission not granted,-26.36975695,27.806417074646422,60,6,0
LAW.P.B124,7m,7.0,140-160mm,feeder,Permission not granted,-26.36977639,27.80624238410438,60,6,0
LAW.P.B125,7m,7.0,140-160mm,feeder,Permission not granted,-26.36971518,27.806230942338964,60,6,0
LAW.P.B126,7m,7.0,140-160mm,feeder,Permission not granted,-26.36947361,27.806680752788356,60,6,0
LAW.P.B127,7m,7.0,120-140mm,distribution,Permission not granted,-26.36947425,27.80657441204589,60,6,0
LAW.P.B128,7m,7.0,120-140mm,distribution,Permission not granted,-26.36947644,27.80636248688553,60,6,0
LAW.P.B129,7m,7.0,140-160mm,feeder,Permission not granted,-26.36948871,27.80616736045291,60,6,0
LAW.P.B130,7m,7.0,140-160mm,feeder,Permission not granted,-26.36917395,27.80615953857145,60,6,0
LAW.P.B131,7m,7.0,140-160mm,feeder,Permission not granted,-26.36910187,27.80668245,60,6,0
LAW.P.B132,7m,7.0,120-140mm,distribution,Permission not granted,-26.36910075,27.806938043441683,60,6,0
LAW.P.B133,7m,7.0,120-140mm,distribution,Permission not granted,-26.3691014,27.807140841721356,60,6,0
LAW.P.B134,7m,7.0,140-160mm,feeder,Permission not granted,-26.36910104,27.807575921863627,60,6,0
LAW.P.B135,7m,7.0,120-140mm,distribution,Permission not granted,-26.36929784,27.807589651982127,60,6,0
LAW.P.B136,7m,7.0,140-160mm,feeder,Permission not granted,-26.36958545,27.807627559325034,60,6,0
LAW.P.B137,7m,7.0,120-140mm,distribution,Permission not granted,-26.36961277,27.807311331038385,60,6,0
LAW.P.B138,7m,7.0,140-160mm,feeder,Permission not granted,-26.36962553,27.807155419919773,60,6,0
LAW.P.B139,7m,7.0,140-160mm,feeder,Permission not granted,-26.36937313,27.807117559684443,60,6,0
LAW.P.B140,7m,7.0,140-160mm,feeder,Permission not granted,-26.36964481,27.806915731999116,60,6,0
LAW.P.B141,7m,7.0,140-160mm,feeder,Permission not granted,-26.36998234,27.80696322,61,6,0
LAW.P.B142,7m,7.0,120-140mm,distribution,Permission not granted,-26.36996407,27.807185650396203,61,6,0
LAW.P.B143,7m,7.0,120-140mm,distribution,Permission not granted,-26.36995206,27.807385166180648,61,6,0
LAW.P.B144,7m,7.0,120-140mm,distribution,Permission not granted,-26.36993314,27.807677181487577,61,6,0
LAW.P.B145,7m,7.0,120-140mm,distribution,Permission not granted,-26.36992971,27.807819059378737,61,6,0
LAW.P.B146,7m,7.0,140-160mm,feeder,Permission not granted,-26.3699055,27.80817572065988,61,6,0
LAW.P.B147,7m,7.0,140-160mm,feeder,Permission not granted,-26.37006383,27.808202322764473,61,6,0
LAW.P.B148,7m,7.0,120-140mm,distribution,Permission not granted,-26.37004495,27.808420288395652,61,6,0
LAW.P.B149,7m,7.0,120-140mm,distribution,Permission not granted,-26.37003379,27.80872063473783,61,6,0
LAW.P.B150,7m,7.0,120-140mm,distribution,Permission not granted,-26.37003723,27.80883819887748,61,6,0
LAW.P.B151,7m,7.0,120-140mm,distribution,Permission not granted,-26.37004281,27.809090918871114,61,6,0
LAW.P.B152,7m,7.0,120-140mm,distribution,Permission not granted,-26.37006297,27.809323901819404,61,6,0
LAW.P.B153,7m,7.0,120-140mm,distribution,Permission not granted,-26.37015994,27.80984393005758,61,6,0
LAW.P.B154,7m,7.0,140-160mm,feeder,Permission not granted,-26.37024146,27.810166587842314,61,6,0
LAW.P.B155,7m,7.0,140-160mm,feeder,Permission not granted,-26.36979518,27.80816458833973,61,6,0
LAW.P.B156,7m,7.0,140-160mm,feeder,Permission not granted,-26.36978494,27.80860650312781,61,6,0
LAW.P.B157,7m,7.0,120-140mm,distribution,Permission not granted,-26.36951205,27.80861508445187,61,6,0
LAW.P.B158,7m,7.0,140-160mm,feeder,Permission not granted,-26.36927001,27.80862489026222,61,6,0
LAW.P.B159,7m,7.0,120-140mm,distribution,Permission not granted,-26.36925247,27.80837823990776,61,6,0
LAW.P.B160,7m,7.0,140-160mm,feeder,Permission not granted,-26.36924345,27.80815941614416,61,6,0
LAW.P.B161,7m,7.0,140-160mm,feeder,Permission not granted,-26.36948972,27.808154349467518,61,6,0
LAW.P.B162,7m,7.0,120-140mm,distribution,Permission not granted,-26.36979266,27.808887970557052,61,6,0
LAW.P.B163,7m,7.0,140-160mm,feeder,Permission not granted,-26.36979867,27.809354794586035,61,6,0
LAW.P.B164,7m,7.0,140-160mm,feeder,Permission not granted,-26.36968282,27.80938654548506,61,6,0
LAW.P.B165,7m,7.0,120-140mm,distribution,Permission not granted,-26.36977893,27.809728911932535,61,6,0
LAW.P.B166,7m,7.0,140-160mm,feeder,Permission not granted,-26.36985918,27.809958950695545,61,6,0
LAW.P.B167,7m,7.0,140-160mm,feeder,Permission not granted,-26.37009172,27.807918066404937,62,6,0
LAW.P.B168,7m,7.0,140-160mm,feeder,Permission not granted,-26.37055747,27.808018896962665,62,6,0
LAW.P.B169,7m,7.0,120-140mm,distribution,Permission not granted,-26.37056991,27.807860571533716,62,6,0
LAW.P.B170,7m,7.0,120-140mm,distribution,Permission not granted,-26.37061411,27.807377013922807,62,6,0
LAW.P.B171,7m,7.0,140-160mm,feeder,Permission not granted,-26.37064586,27.807043629482994,62,6,0
LAW.P.B172,7m,7.0,140-160mm,feeder,Permission not granted,-26.37031462,27.807004584458504,62,6,0
LAW.P.B173,7m,7.0,120-140mm,distribution,Permission not granted,-26.37030328,27.80713598598339,62,6,0
LAW.P.B174,7m,7.0,140-160mm,feeder,Permission not granted,-26.37028326,27.80736939799788,62,6,0
LAW.P.B175,7m,7.0,140-160mm,feeder,Permission not granted,-26.37087026,27.808077679032476,62,6,0
LAW.P.B176,7m,7.0,120-140mm,distribution,Permission not granted,-26.3708898,27.807951475521687,62,6,0
LAW.P.B177,7m,7.0,120-140mm,distribution,Permission not granted,-26.37094293,27.807543149871297,62,6,0
LAW.P.B178,7m,7.0,120-140mm,distribution,Permission not granted,-26.37095417,27.807423966680155,62,6,0
LAW.P.B179,7m,7.0,120-140mm,distribution,Permission not granted,-26.37097341,27.80722844748096,62,6,0
LAW.P.B180,7m,7.0,140-160mm,feeder,Permission not granted,-26.37098087,27.80708949420929,62,6,0
LAW.P.B181,7m,7.0,140-160mm,feeder,Permission not granted,-26.37117232,27.808149762154603,62,6,0
LAW.P.B182,7m,7.0,120-140mm,distribution,Permission not granted,-26.37119935,27.80802533,62,6,0
LAW.P.B183,7m,7.0,120-140mm,distribution,Permission not granted,-26.37123033,27.80778831,62,6,0
LAW.P.B184,7m,7.0,120-140mm,distribution,Permission not granted,-26.37127129,27.807487969534133,62,6,0
LAW.P.B185,7m,7.0,140-160mm,feeder,Permission not granted,-26.37130883,27.80718250984636,62,6,0
LAW.P.B186,7m,7.0,140-160mm,feeder,Permission not granted,-26.3715027,27.808208115158227,62,6,0
LAW.P.B187,7m,7.0,120-140mm,distribution,Permission not granted,-26.37152811,27.80800247286298,62,6,0
LAW.P.B188,7m,7.0,120-140mm,distribution,Permission not granted,-26.37156053,27.807760152887205,62,6,0
LAW.P.B189,7m,7.0,120-140mm,distribution,Permission not granted,-26.37158959,27.807562227245157,62,6,0
LAW.P.B190,7m,7.0,140-160mm,feeder,Permission not granted,-26.37161989,27.80726147805639,62,6,0
LAW.P.B191,7m,7.0,140-160mm,feeder,Permission not granted,-26.37816026,27.805704476688298,63,7,0
LAW.P.B192,7m,7.0,120-140mm,distribution,Permission not granted,-26.37803957,27.80568109,63,7,0
LAW.P.B193,7m,7.0,120-140mm,distribution,Permission not granted,-26.37792662,27.8056592,63,7,0
LAW.P.B194,7m,7.0,140-160mm,feeder,Permission not granted,-26.37781368,27.805637316095698,63,7,0
LAW.P.B195,7m,7.0,120-140mm,distribution,Permission not granted,-26.37779451,27.80575935,63,7,0
LAW.P.B196,7m,7.0,120-140mm,distribution,Permission not granted,-26.37777492,27.80588398,63,7,0
LAW.P.B197,7m,7.0,140-160mm,feeder,Permission not granted,-26.3777365,27.80612829,63,7,0
LAW.P.B198,7m,7.0,120-140mm,distribution,Permission not granted,-26.37784945,27.80615021,63,7,0
LAW.P.B199,7m,7.0,140-160mm,feeder,Permission not granted,-26.37796233,27.80617204,63,7,0
LAW.P.B200,7m,7.0,120-140mm,distribution,Permission not granted,-26.37771732,27.8062505,63,7,0
LAW.P.B201,7m,7.0,120-140mm,distribution,Permission not granted,-26.37769881,27.80636827,63,7,0
LAW.P.B202,7m,7.0,120-140mm,distribution,Permission not granted,-26.37767961,27.80649042,63,7,0
LAW.P.B203,7m,7.0,140-160mm,feeder,Permission not granted,-26.377661,27.80660883,63,7,0
LAW.P.B204,7m,7.0,140-160mm,feeder,Permission not granted,-26.37788505,27.80666502,63,7,0
LAW.P.B205,7m,7.0,140-160mm,feeder,Permission not granted,-26.37762366,27.80684644,63,7,0
LAW.P.B206,7m,7.0,140-160mm,feeder,Permission not granted,-26.37743698,27.806810176704797,63,7,0
LAW.P.B207,7m,7.0,140-160mm,feeder,Permission not granted,-26.37739692,27.80706495,63,7,0
LAW.P.B208,7m,7.0,140-160mm,feeder,Permission not granted,-26.37758364,27.807101060630398,63,7,0
LAW.P.B209,7m,7.0,140-160mm,feeder,Permission not granted,-26.37780737,27.807159712812197,63,7,0
LAW.P.B210,7m,7.0,120-140mm,distribution,Permission not granted,-26.37756416,27.80722437,63,7,0
LAW.P.B211,7m,7.0,120-140mm,distribution,Permission not granted,-26.37752282,27.80748803,63,7,0
LAW.P.B212,7m,7.0,140-160mm,feeder,Permission not granted,-26.37750345,27.807611324272198,63,7,0
LAW.P.B213,7m,7.0,140-160mm,feeder,Permission not granted,-26.37772956,27.80765514,63,7,0
LAW.P.B214,7m,7.0,140-160mm,feeder,Permission not granted,-26.37803977,27.80297541,64,7,0
LAW.P.B215,7m,7.0,120-140mm,distribution,Permission not granted,-26.37796178,27.803488975691586,64,7,0
LAW.P.B216,7m,7.0,120-140mm,distribution,Permission not granted,-26.37787816,27.804021428447218,64,7,0
LAW.P.B217,7m,7.0,120-140mm,distribution,Permission not granted,-26.37779155,27.80455484,64,7,0
LAW.P.B218,7m,7.0,140-160mm,feeder,Permission not granted,-26.37780492,27.80476084,64,7,0
LAW.P.B219,7m,7.0,120-140mm,distribution,Permission not granted,-26.37786792,27.80477317664869,64,7,0
LAW.P.B220,7m,7.0,140-160mm,feeder,Permission not granted,-26.37841595,27.804878984568067,64,7,0
LAW.P.B221,7m,7.0,140-160mm,feeder,Permission not granted,-26.37837684,27.80508525,64,7,0
LAW.P.B222,7m,7.0,140-160mm,feeder,Permission not granted,-26.37835356,27.805233326633896,64,7,0
LAW.P.B223,7m,7.0,120-140mm,distribution,Permission not granted,-26.37847955,27.805257735806197,64,7,0
LAW.P.B224,7m,7.0,140-160mm,feeder,Permission not granted,-26.37860553,27.80528215,64,7,0
LAW.P.B225,7m,7.0,140-160mm,feeder,Permission not granted,-26.37821764,27.803009810679498,64,7,0
LAW.P.B227,7m,7.0,120-140mm,distribution,Permission not granted,-26.37839543,27.80304431,64,7,0
LAW.P.B228,7m,7.0,120-140mm,distribution,Permission not granted,-26.37879715,27.80311928794099,64,7,0
LAW.P.B229,7m,7.0,120-140mm,distribution,Permission not granted,-26.37920161,27.80319779059086,64,7,0
LAW.P.B230,7m,7.0,140-160mm,feeder,Permission not granted,-26.37956874,27.80327428033279,64,7,0
LAW.P.B231,7m,7.0,120-140mm,distribution,Permission not granted,-26.37823777,27.80288149,64,7,0
LAW.P.B232,7m,7.0,120-140mm,distribution,Permission not granted,-26.37825798,27.80275318,64,7,0
LAW.P.B233,7m,7.0,120-140mm,distribution,Permission not granted,-26.3782781,27.802624861290198,64,7,0
LAW.P.B234,7m,7.0,120-140mm,distribution,Permission not granted,-26.37831844,27.80236823,64,7,0
LAW.P.B235,7m,7.0,120-140mm,distribution,Permission not granted,-26.37835878,27.8021116,64,7,0
LAW.P.B236,7m,7.0,140-160mm,feeder,Permission not granted,-26.3783803,27.80197477,64,7,0
LAW.P.B237,7m,7.0,120-140mm,distribution,Permission not granted,-26.37848463,27.8018783,64,7,0
LAW.P.B238,7m,7.0,120-140mm,distribution,Permission not granted,-26.37857481,27.801794952733196,64,7,0
LAW.P.B239,7m,7.0,120-140mm,distribution,Permission not granted,-26.37875507,27.80162826,64,7,0
LAW.P.B240,7m,7.0,120-140mm,distribution,Permission not granted,-26.37893543,27.80146147,64,7,0
LAW.P.B241,7m,7.0,120-140mm,distribution,Permission not granted,-26.37911569,27.801294779481097,64,7,0
LAW.P.B242,7m,7.0,120-140mm,distribution,Permission not granted,-26.37929605,27.801128087847097,64,7,0
LAW.P.B243,7m,7.0,120-140mm,distribution,Permission not granted,-26.37938623,27.801044741836897,64,7,0
LAW.P.B244,7m,7.0,120-140mm,distribution,Permission not granted,-26.37947631,27.800961395075397,64,7,0
LAW.P.B245,7m,7.0,120-140mm,distribution,Permission not granted,-26.37956649,27.800878048807597,64,7,0
LAW.P.B246,7m,7.0,140-160mm,feeder,Permission not granted,-26.37965667,27.8007947,64,7,0
LAW.P.B247,7m,7.0,140-160mm,feeder,Permission not granted,-26.38074722,27.799264786563796,65,7,0
LAW.P.B248,7m,7.0,140-160mm,feeder,Permission not granted,-26.38063174,27.79911076,65,7,0
LAW.P.B249,7m,7.0,120-140mm,distribution,Permission not granted,-26.38055371,27.799006811183297,65,7,0
LAW.P.B250,7m,7.0,120-140mm,distribution,Permission not granted,-26.38039023,27.79885148,65,7,0
LAW.P.B251,7m,7.0,140-160mm,feeder,Permission not granted,-26.38034767,27.798794598839596,65,7,0
LAW.P.B252,7m,7.0,140-160mm,feeder,Permission not granted,-26.3801641,27.79879334,65,7,0
LAW.P.B253,7m,7.0,120-140mm,distribution,Permission not granted,-26.38008868,27.798863019750797,65,7,0
LAW.P.B254,7m,7.0,120-140mm,distribution,Permission not granted,-26.37999839,27.798946475830896,65,7,0
LAW.P.B255,7m,7.0,120-140mm,distribution,Permission not granted,-26.37976244,27.79916476,65,7,0
LAW.P.B256,7m,7.0,120-140mm,distribution,Permission not granted,-26.37964108,27.79927549,65,7,0
LAW.P.B257,7m,7.0,120-140mm,distribution,Permission not granted,-26.37952638,27.799382978947097,65,7,0
LAW.P.B258,7m,7.0,120-140mm,distribution,Permission not granted,-26.37929033,27.799601294234698,65,7,0
LAW.P.B259,7m,7.0,120-140mm,distribution,Permission not granted,-26.37905427,27.79981951,65,7,0
LAW.P.B260,7m,7.0,120-140mm,distribution,Permission not granted,-26.37881821,27.80003772,65,7,0
LAW.P.B261,7m,7.0,120-140mm,distribution,Permission not granted,-26.37858216,27.800256034405297,65,7,0
LAW.P.B262,7m,7.0,140-160mm,feeder,Permission not granted,-26.37834556,27.80047354,65,7,0
LAW.P.B263,7m,7.0,120-140mm,distribution,Permission not granted,-26.38049606,27.79923624,65,7,0
LAW.P.B264,7m,7.0,120-140mm,distribution,Permission not granted,-26.38030183,27.79941577,65,7,0
LAW.P.B265,7m,7.0,120-140mm,distribution,Permission not granted,-26.38010768,27.7995953,65,7,0
LAW.P.B266,7m,7.0,120-140mm,distribution,Permission not granted,-26.38001061,27.79968501,65,7,0
LAW.P.B267,7m,7.0,120-140mm,distribution,Permission not granted,-26.37981638,27.799864636695098,65,7,0
LAW.P.B268,7m,7.0,120-140mm,distribution,Permission not granted,-26.37962224,27.80004416,65,7,0
LAW.P.B269,7m,7.0,140-160mm,feeder,Permission not granted,-26.379428,27.800223686005598,65,7,0
LAW.P.B270,7m,7.0,140-160mm,feeder,Permission not granted,-26.38163839,27.796185550974783,66,7,0
LAW.P.B271,7m,7.0,140-160mm,feeder,Permission not granted,-26.38161616,27.79605548472928,66,7,0
LAW.P.B272,7m,7.0,120-140mm,distribution,Permission not granted,-26.38121806,27.795950278623142,66,7,0
LAW.P.B273,7m,7.0,140-160mm,feeder,Permission not granted,-26.38078881,27.795838339326203,66,7,0
LAW.P.B274,7m,7.0,140-160mm,feeder,Permission not granted,-26.38165992,27.79575417444129,66,7,0
LAW.P.B275,7m,7.0,120-140mm,distribution,Permission not granted,-26.3812736,27.795654859877086,66,7,0
LAW.P.B276,7m,7.0,140-160mm,feeder,Permission not granted,-26.3808755,27.795551337068645,66,7,0
LAW.P.B277,7m,7.0,140-160mm,feeder,Permission not granted,-26.38160743,27.79631453442626,66,7,0
LAW.P.B278,7m,7.0,120-140mm,distribution,Permission not granted,-26.38159175,27.79641486878787,66,7,0
LAW.P.B279,7m,7.0,120-140mm,distribution,Permission not granted,-26.38154125,27.79673806194594,66,7,0
LAW.P.B280,7m,7.0,120-140mm,distribution,Permission not granted,-26.38148199,27.796967434344584,66,7,0
LAW.P.B281,7m,7.0,120-140mm,distribution,Permission not granted,-26.38141668,27.797221168385352,66,7,0
LAW.P.B282,7m,7.0,120-140mm,distribution,Permission not granted,-26.3813544,27.797416430918354,66,7,0
LAW.P.B283,7m,7.0,140-160mm,feeder,Permission not granted,-26.38133195,27.797592664286753,66,7,0
LAW.P.B284,7m,7.0,140-160mm,feeder,Permission not granted,-26.38109517,27.797815372472847,66,7,0
LAW.P.B285,7m,7.0,140-160mm,feeder,Permission not granted,-26.38088463,27.796116883051447,67,7,0
LAW.P.B286,7m,7.0,120-140mm,distribution,Permission not granted,-26.38083216,27.796267159414857,67,7,0
LAW.P.B287,7m,7.0,120-140mm,distribution,Permission not granted,-26.38071938,27.796572677947104,67,7,0
LAW.P.B288,7m,7.0,120-140mm,distribution,Permission not granted,-26.38066972,27.796682933946343,67,7,0
LAW.P.B289,7m,7.0,120-140mm,distribution,Permission not granted,-26.38055433,27.796901970615046,67,7,0
LAW.P.B290,7m,7.0,120-140mm,distribution,Permission not granted,-26.38046941,27.79710964991286,67,7,0
LAW.P.B291,7m,7.0,120-140mm,distribution,Permission not granted,-26.38041975,27.797243472079874,67,7,0
LAW.P.B292,7m,7.0,120-140mm,distribution,Permission not granted,-26.38038153,27.797373255152227,67,7,0
LAW.P.B293,7m,7.0,140-160mm,feeder,Permission not granted,-26.38033222,27.79752794939089,67,7,0
LAW.P.B294,7m,7.0,140-160mm,feeder,Permission not granted,-26.38122741,27.796201862590337,67,7,0
LAW.P.B295,7m,7.0,120-140mm,distribution,Permission not granted,-26.38119281,27.796354270070733,67,7,0
LAW.P.B296,7m,7.0,120-140mm,distribution,Permission not granted,-26.38112127,27.796665680144915,67,7,0
LAW.P.B297,7m,7.0,140-160mm,feeder,Permission not granted,-26.38104047,27.796845792998635,67,7,0
LAW.P.B298,7m,7.0,140-160mm,feeder,Permission not granted,-26.38081785,27.796939636845323,67,7,0
LAW.P.B299,7m,7.0,140-160mm,feeder,Permission not granted,-26.38070381,27.79736046,67,7,0
LAW.P.B300,7m,7.0,120-140mm,distribution,Permission not granted,-26.38097916,27.797185333658412,67,7,0
LAW.P.B301,7m,7.0,120-140mm,distribution,Permission not granted,-26.3809159,27.797388235681908,67,7,0
LAW.P.B302,7m,7.0,120-140mm,distribution,Permission not granted,-26.38082384,27.797608,67,7,0
LAW.P.B303,7m,7.0,140-160mm,feeder,Permission not granted,-26.38073116,27.797834309571954,67,7,0
LAW.P.B304,7m,7.0,140-160mm,feeder,Permission not granted,-26.38049275,27.795788741086692,68,7,0
LAW.P.B305,7m,7.0,140-160mm,feeder,Permission not granted,-26.38041897,27.795559311514793,68,7,0
LAW.P.B306,7m,7.0,140-160mm,feeder,Permission not granted,-26.38004962,27.795415482456033,68,7,0
LAW.P.B307,7m,7.0,140-160mm,feeder,Permission not granted,-26.38000987,27.79549968087057,68,7,0
LAW.P.B308,7m,7.0,140-160mm,feeder,Permission not granted,-26.38072275,27.795116730644203,68,7,0
LAW.P.B309,7m,7.0,140-160mm,feeder,Permission not granted,-26.38052075,27.79513019702579,68,7,0
LAW.P.B310,7m,7.0,120-140mm,distribution,Permission not granted,-26.3803056,27.795035160198243,68,7,0
LAW.P.B311,7m,7.0,120-140mm,distribution,Permission not granted,-26.38014369,27.794988800019134,68,7,0
